EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,19881104,    0,    0
115156,19881105,    0,    0
115156,19881106,    0,    0
115156,19881107,    0,    0
115156,19881108,    0,    0
115156,19881109,    0,    0
115156,19881110,    0,    0
115156,19881111,    0,    0
115156,19881112,    0,    0
115156,19881113,    0,    0
115156,19881114,   20,    0
115156,19881115,    1,    0
115156,19881116,    0,    0
115156,19881117,    0,    0
115156,19881118,    0,    0
115156,19881119,    0,    0
115156,19881120,    0,    0
115156,19881121,   52,    0
115156,19881122,    0,    0
115156,19881123,    0,    0
115156,19881124,    0,    0
115156,19881125,    2,    0
115156,19881126,    0,    0
115156,19881127,    0,    0
115156,19881128,    0,    0
115156,19881129,    0,    0
115156,19881130,    0,    0
115156,19881201,    3,    0
115156,19881202,  154,    0
115156,19881203,   21,    0
115156,19881204,    0,    0
115156,19881205,   27,    0
115156,19881206,    0,    0
115156,19881207,    0,    0
115156,19881208,    0,    0
115156,19881209,    0,    0
115156,19881210,    0,    0
115156,19881211,    0,    0
115156,19881212,    0,    0
115156,19881213,    0,    0
115156,19881214,   30,    0
115156,19881215,    6,    0
115156,19881216,    0,    0
115156,19881217,    0,    0
115156,19881218,    0,    0
115156,19881219,    0,    0
115156,19881220,    6,    0
115156,19881221,    0,    0
115156,19881222,    0,    0
115156,19881223,    0,    0
115156,19881224,    0,    0
115156,19881225,    0,    0
115156,19881226,    0,    0
115156,19881227,    0,    0
115156,19881228,    0,    0
115156,19881229,    0,    0
115156,19881230,    0,    0
115156,19881231,    0,    0
115156,19890101,    0,    0
115156,19890102,    0,    0
115156,19890103,    0,    0
115156,19890104,    0,    0
115156,19890105,    0,    0
115156,19890106,    0,    0
115156,19890107,   34,    0
115156,19890108,    0,    0
115156,19890109,    0,    0
115156,19890110,    0,    0
115156,19890111,    0,    0
115156,19890112,    0,    0
115156,19890113,    0,    0
115156,19890114,    0,    0
115156,19890115,    0,    0
115156,19890116,    0,    0
115156,19890117,    0,    0
115156,19890118,    0,    0
115156,19890119,    0,    0
115156,19890120,    0,    0
115156,19890121,    0,    0
115156,19890122,    0,    0
115156,19890123,    0,    0
115156,19890124,    0,    0
115156,19890125,    0,    0
115156,19890126,    0,    0
115156,19890127,    0,    0
115156,19890128,    0,    0
115156,19890129,    0,    0
115156,19890130,    0,    0
115156,19890131,    0,    0
115156,19890201,    0,    0
115156,19890202,    0,    0
115156,19890203,    0,    0
115156,19890204,    0,    0
115156,19890205,    0,    0
115156,19890206,    0,    0
115156,19890207,    0,    0
115156,19890208,    0,    0
115156,19890209,    0,    0
115156,19890210,    0,    0
115156,19890211,    0,    0
115156,19890212,    0,    0
115156,19890213,    0,    0
115156,19890214,    0,    0
115156,19890215,    0,    0
115156,19890216,    0,    0
115156,19890217,    0,    0
115156,19890218,    0,    0
115156,19890219,    0,    0
115156,19890220,    0,    0
115156,19890221,    0,    0
115156,19890222,   53,    0
115156,19890223,    0,    0
115156,19890224,   68,    0
115156,19890225,   55,    0
115156,19890226,   81,    0
115156,19890227,    0,    0
115156,19890228,    4,    0
115156,19890301,    0,    0
115156,19890302,    0,    0
115156,19890303,   89,    0
115156,19890304,    0,    0
115156,19890305,    0,    0
115156,19890306,    0,    0
115156,19890307,    0,    0
115156,19890308,    0,    0
115156,19890309,    0,    0
115156,19890310,    0,    0
115156,19890311,    0,    0
115156,19890312,    0,    0
115156,19890313,   14,    0
115156,19890314,   38,    0
115156,19890315,    0,    0
115156,19890316,    0,    0
115156,19890317,    0,    0
115156,19890318,  183,    0
115156,19890319,    9,    0
115156,19890320,    0,    0
115156,19890321,   80,    0
115156,19890322,    0,    0
115156,19890323,  115,    0
115156,19890324,    0,    0
115156,19890325,    0,    0
115156,19890326,    0,    0
115156,19890327,    0,    0
115156,19890328,    0,    0
115156,19890329,    3,    0
115156,19890330,    0,    0
115156,19890331,    0,    0
115156,19890401,   57,    0
115156,19890402,   18,    0
115156,19890403,  104,    0
115156,19890404,    0,    0
115156,19890405,   16,    0
115156,19890406,    0,    0
115156,19890407,   47,    0
115156,19890408,    0,    0
115156,19890409,   16,    0
115156,19890410,    0,    0
115156,19890411,    0,    0
115156,19890412,   36,    0
115156,19890413,  116,    0
115156,19890414,  106,    0
115156,19890415,   20,    0
115156,19890416,    0,    0
115156,19890417,    0,    0
115156,19890418,  246,    0
115156,19890419,    5,    0
115156,19890420,    0,    0
115156,19890421,    0,    0
115156,19890422,   16,    0
115156,19890423,   24,    0
115156,19890424,    0,    0
115156,19890425,    0,    0
115156,19890426,    0,    0
115156,19890427,  167,    0
115156,19890428,    0,    0
115156,19890429,    0,    0
115156,19890430,  168,    0
115156,19890501,  208,    0
115156,19890502,   22,    0
115156,19890503,    0,    0
115156,19890504,    0,    0
115156,19890505,    0,    0
115156,19890506,   16,    0
115156,19890507,    0,    0
115156,19890508,    0,    0
115156,19890509,    0,    0
115156,19890510,    0,    0
115156,19890511,    0,    0
115156,19890512,    0,    0
115156,19890513,   66,    0
115156,19890514,   61,    0
115156,19890515,  406,    0
115156,19890516,  276,    0
115156,19890517,   14,    0
115156,19890518,   50,    0
115156,19890519,  101,    0
115156,19890520,   40,    0
115156,19890521,    3,    0
115156,19890522,    0,    0
115156,19890523,    0,    0
115156,19890524,    0,    0
115156,19890525,    0,    0
115156,19890526,    0,    0
115156,19890527,    0,    0
115156,19890528,    0,    0
115156,19890529,    0,    0
115156,19890530,    0,    0
115156,19890531,    9,    0
115156,19890601,    2,    0
115156,19890602,   69,    0
115156,19890603,    9,    0
115156,19890604,    0,    0
115156,19890605,   88,    0
115156,19890606,   15,    0
115156,19890607,   26,    0
115156,19890608,    3,    0
115156,19890609,    0,    0
115156,19890610,    0,    0
115156,19890611,    0,    0
115156,19890612,    0,    0
115156,19890613,    8,    0
115156,19890614,    0,    0
115156,19890615,   14,    0
115156,19890616,   56,    0
115156,19890617,   18,    0
115156,19890618,   59,    0
115156,19890619,   22,    0
115156,19890620,   14,    0
115156,19890621,    2,    0
115156,19890622,   58,    0
115156,19890623,   50,    0
115156,19890624,  133,    0
115156,19890625,   65,    0
115156,19890626,    9,    0
115156,19890627,    0,    0
115156,19890628,   97,    0
115156,19890629,    0,    0
115156,19890630,    0,    0
115156,19890701,    0,    0
115156,19890702,   90,    0
115156,19890703,  246,    0
115156,19890704,   71,    0
115156,19890705,    0,    0
115156,19890706,    0,    0
115156,19890707,    0,    0
115156,19890708,    0,    0
115156,19890709,    0,    0
115156,19890710,    0,    0
115156,19890711,    0,    0
115156,19890712,    0,    0
115156,19890713,    0,    0
115156,19890714,  125,    0
115156,19890715,    0,    0
115156,19890716,    0,    0
115156,19890717,    0,    0
115156,19890718,    3,    0
115156,19890719,    0,    0
115156,19890720,    0,    0
115156,19890721,    0,    0
115156,19890722,    0,    0
115156,19890723,    7,    0
115156,19890724,  111,    0
115156,19890725,  328,    0
115156,19890726,  316,    0
115156,19890727,    0,    0
115156,19890728,    0,    0
115156,19890729,    0,    0
115156,19890730,    0,    0
115156,19890731,  674,    0
115156,19890801,   48,    0
115156,19890802,    1,    0
115156,19890803,    0,    0
115156,19890804,    0,    0
115156,19890805,    0,    0
115156,19890806,    0,    0
115156,19890807,    0,    0
115156,19890808,  375,    0
115156,19890809,    0,    0
115156,19890810,    0,    0
115156,19890811,    0,    0
115156,19890812,    0,    0
115156,19890813,    0,    0
115156,19890814,    0,    0
115156,19890815,    0,    0
115156,19890816,    0,    0
115156,19890817,  327,    0
115156,19890818,   26,    0
115156,19890819,  299,    0
115156,19890820,    0,    0
115156,19890821,    0,    0
115156,19890822,    0,    0
115156,19890823,    0,    0
115156,19890824,    0,    0
115156,19890825,   93,    0
115156,19890826,  230,    0
115156,19890827,  274,    0
115156,19890828,  144,    0
115156,19890829,    0,    0
115156,19890830,    0,    0
115156,19890831,    0,    0
115156,19890901,    0,    0
115156,19890902,   42,    0
115156,19890903,   26,    0
115156,19890904,   39,    0
115156,19890905,    0,    0
115156,19890906,    0,    0
115156,19890907,    0,    0
115156,19890908,    0,    0
115156,19890909,   20,    0
115156,19890910,    0,    0
115156,19890911,    0,    0
115156,19890912,    0,    0
115156,19890913,    0,    0
115156,19890914,   35,    0
115156,19890915,    0,    0
115156,19890916,    0,    0
115156,19890917,    0,    0
115156,19890918,    0,    0
115156,19890919,    0,    0
115156,19890920,    0,    0
115156,19890921,    0,    0
115156,19890922,    0,    0
115156,19890923,    0,    0
115156,19890924,    0,    0
115156,19890925,    0,    0
115156,19890926,    0,    0
115156,19890927,  727,    0
115156,19890928,  255,    0
115156,19890929,    0,    0
115156,19890930,    0,    0
115156,19891001,    0,    0
115156,19891002,    0,    0
115156,19891003,    4,    0
115156,19891004,    0,    0
115156,19891005,    0,    0
115156,19891006,    0,    0
115156,19891007,    7,    0
115156,19891008,    4,    0
115156,19891009,    0,    0
115156,19891010,    0,    0
115156,19891011,    0,    0
115156,19891012,    0,    0
115156,19891013,    0,    0
115156,19891014,   24,    0
115156,19891015,   11,    0
115156,19891016,    0,    0
115156,19891017,    0,    0
115156,19891018,    0,    0
115156,19891019,    0,    0
115156,19891020,    0,    0
115156,19891021,    0,    0
115156,19891022,    0,    0
115156,19891023,    0,    0
115156,19891024,    0,    0
115156,19891025,    0,    0
115156,19891026,    0,    0
115156,19891027,    0,    0
115156,19891028,    0,    0
115156,19891029,    0,    0
115156,19891030,    0,    0
115156,19891031,    0,    0
115156,19891101,    0,    0
115156,19891102,    0,    0
115156,19891103,    0,    0
115156,19891104,   31,    0
115156,19891105,    4,    0
115156,19891106,   68,    0
115156,19891107,    0,    0
115156,19891108,    0,    0
115156,19891109,    0,    0
115156,19891110,    0,    0
115156,19891111,    0,    0
115156,19891112,    0,    0
115156,19891113,    0,    0
115156,19891114,    0,    0
115156,19891115,    0,    0
115156,19891116,    0,    0
115156,19891117,    0,    0
115156,19891118,    0,    0
115156,19891119,    0,    0
115156,19891120,    0,    0
115156,19891121,    0,    0
115156,19891122,  164,    0
115156,19891123,    0,    0
115156,19891124,    0,    0
115156,19891125,    0,    0
115156,19891126,    0,    0
115156,19891127,    0,    0
115156,19891128,    0,    0
115156,19891129,    0,    0
115156,19891130,    0,    0
115156,19891201,    0,    0
115156,19891202,    0,    0
115156,19891203,    0,    0
115156,19891204,    0,    0
115156,19891205,    0,    0
115156,19891206,    0,    0
115156,19891207,    0,    0
115156,19891208,    0,    0
115156,19891209,    0,    0
115156,19891210,    0,    0
115156,19891211,    0,    0
115156,19891212,    0,    0
115156,19891213,    0,    0
115156,19891214,    0,    0
115156,19891215,    0,    0
115156,19891216,    0,    0
115156,19891217,    8,    0
115156,19891218,    0,    0
115156,19891219,  188,    0
115156,19891220,    0,    0
115156,19891221,    0,    0
115156,19891222,   16,    0
115156,19891223,   49,    0
115156,19891224,    1,    0
115156,19891225,    2,    0
115156,19891226,    0,    0
115156,19891227,    0,    0
115156,19891228,    0,    0
115156,19891229,    0,    0
115156,19891230,    0,    0
115156,19891231,    0,    0
115156,19900101,    0,    0
115156,19900102,    0,    0
115156,19900103,    1,    0
115156,19900104,    0,    0
115156,19900105,    0,    0
115156,19900106,    0,    0
115156,19900107,    0,    0
115156,19900108,    0,    0
115156,19900109,    0,    0
115156,19900110,    0,    0
115156,19900111,    0,    0
115156,19900112,    0,    0
115156,19900113,    0,    0
115156,19900114,    0,    0
115156,19900115,    0,    0
115156,19900116,    0,    0
115156,19900117,    0,    0
115156,19900118,   33,    0
115156,19900119,    0,    0
115156,19900120,    0,    0
115156,19900121,    0,    0
115156,19900122,    0,    0
115156,19900123,    0,    0
115156,19900124,    0,    0
115156,19900125,    0,    0
115156,19900126,  483,    0
115156,19900127,    0,    0
115156,19900128,    8,    0
115156,19900129,   74,    0
115156,19900130,    0,    0
115156,19900131,    0,    0
115156,19900201,    0,    0
115156,19900202,   21,    0
115156,19900203,    0,    0
115156,19900204,    0,    0
115156,19900205,    0,    0
115156,19900206,    0,    0
115156,19900207,    0,    0
115156,19900208,   28,    0
115156,19900209,   10,    0
115156,19900210,    0,    0
115156,19900211,  170,    0
115156,19900212,    6,    0
115156,19900213,    0,    0
115156,19900214,    0,    0
115156,19900215,   14,    0
115156,19900216,    0,    0
115156,19900217,    0,    0
115156,19900218,    0,    0
115156,19900219,    0,    0
115156,19900220,    0,    0
115156,19900221,    0,    0
115156,19900222,    0,    0
115156,19900223,    0,    0
115156,19900224,    0,    0
115156,19900225,    0,    0
115156,19900226,    0,    0
115156,19900227,  116,    0
115156,19900228,    0,    0
115156,19900301,    0,    0
115156,19900302,    0,    0
115156,19900303,    0,    0
115156,19900304,    0,    0
115156,19900305,    0,    0
115156,19900306,    0,    0
115156,19900307,    0,    0
115156,19900308,    0,    0
115156,19900309,    0,    0
115156,19900310,    0,    0
115156,19900311,    0,    0
115156,19900312,    0,    0
115156,19900313,    0,    0
115156,19900314,    0,    0
115156,19900315,    0,    0
115156,19900316,    0,    0
115156,19900317,    0,    0
115156,19900318,    0,    0
115156,19900319,    0,    0
115156,19900320,    0,    0
115156,19900321,    0,    0
115156,19900322,    0,    0
115156,19900323,    0,    0
115156,19900324,    0,    0
115156,19900325,  365,    0
115156,19900326,    8,    0
